phi,theta,elev,mv,dbm,cal
349.1523,69.0381,20.9619,887,-26.0000,3
349.2340,69.0151,20.9849,886,-25.9545,3
349.2339,69.0771,20.9229,885,-25.9091,3
349.1391,69.2215,20.7784,886,-25.9545,3
349.1209,69.3007,20.6993,888,-26.0455,3
349.2736,69.2642,20.7358,885,-25.9091,3
349.3528,69.3053,20.6947,888,-26.0455,3
349.2532,69.4586,20.5414,887,-26.0000,3
349.2565,69.4772,20.5228,885,-25.9091,3
349.2381,69.4584,20.5416,888,-26.0455,3
349.2773,69.2423,20.7577,886,-25.9545,3
