phi,theta,elev,mv,dbm,cal
136.5148,74.5031,15.4969,1330,-44.4545,3
135.0905,74.3476,15.6524,1336,-44.7273,3
134.0514,74.3819,15.6181,1336,-44.7273,3
132.8826,74.3079,15.6921,1336,-44.7273,3
130.4630,73.6868,16.3132,1339,-44.8636,3
129.6559,72.9490,17.0510,1345,-45.1364,3
129.0150,72.9453,17.0547,1353,-45.5000,3
128.2799,73.1381,16.8619,1381,-46.7727,3
127.7150,72.9988,17.0012,1388,-47.0909,3
126.8089,73.1663,16.8337,1396,-47.4545,3
125.8288,73.1220,16.8780,1354,-45.5455,3
124.7700,72.7755,17.2245,1390,-47.1818,3
123.4326,72.9595,17.0405,1363,-45.9545,3
122.5781,72.9316,17.0684,1312,-43.6364,3
121.4394,73.2024,16.7976,1303,-43.2273,3
120.0280,73.0056,16.9944,1317,-43.8636,3
118.7260,72.8700,17.1300,1316,-43.8182,3
117.6048,73.2128,16.7872,1381,-46.7727,3
116.5306,73.4383,16.5617,1374,-46.4545,3
115.1939,73.8358,16.1642,1342,-45.0000,3
113.9137,73.8764,16.1236,1349,-45.3182,3
113.9137,73.8764,16.1236,1369,-46.2273,3
112.0721,73.8951,16.1049,1363,-45.9545,3
111.6600,73.8633,16.1367,1370,-46.2727,3
111.1382,73.6944,16.3056,1366,-46.0909,3
110.6971,73.9374,16.0626,1333,-44.5909,3
110.5357,73.9985,16.0015,1295,-42.8636,3
110.2546,73.8901,16.1099,1243,-40.5000,3
109.8288,74.1956,15.8044,1206,-38.8182,3
109.3445,74.0369,15.9631,1181,-37.6818,3
108.6434,73.9921,16.0079,1160,-36.7273,3
107.6743,74.0154,15.9846,1156,-36.5455,3
106.8139,73.6696,16.3304,1161,-36.7727,3
105.7538,73.7648,16.2352,1168,-37.0909,3
104.3343,73.3669,16.6331,1162,-36.8182,3
103.5231,72.7664,17.2336,1125,-35.1364,3
103.4713,72.5951,17.4049,1105,-34.2273,3
102.9518,72.8482,17.1518,1116,-34.7273,3
102.1844,72.9743,17.0257,1125,-35.1364,3
101.3519,73.2129,16.7871,1134,-35.5455,3
100.4034,73.2723,16.7277,1133,-35.5000,3
98.7675,73.2770,16.7230,1127,-35.2273,3
96.5626,73.4533,16.5467,1136,-35.6364,3
94.9116,73.0622,16.9378,1120,-34.9091,3
93.6877,72.8930,17.1070,1104,-34.1818,3
92.6164,72.6827,17.3173,1100,-34.0000,3
91.1703,73.0499,16.9501,1113,-34.5909,3
89.5440,73.2569,16.7431,1118,-34.8182,3
87.5196,73.4302,16.5698,1109,-34.4091,3
85.5852,73.8717,16.1283,1113,-34.5909,3
84.0493,73.9229,16.0771,1111,-34.5000,3
83.0735,73.9945,16.0055,1128,-35.2727,3
82.0470,73.9387,16.0613,1155,-36.5000,3
80.7832,73.9398,16.0602,1169,-37.1364,3
79.6859,74.0613,15.9387,1186,-37.9091,3
78.4475,74.1119,15.8881,1207,-38.8636,3
77.0924,74.5715,15.4285,1225,-39.6818,3
75.6212,74.8440,15.1560,1226,-39.7273,3
74.3061,74.8153,15.1847,1256,-41.0909,3
73.2625,75.0872,14.9128,1285,-42.4091,3
71.8235,74.9894,15.0106,1291,-42.6818,3
71.2022,74.6913,15.3087,1295,-42.8636,3
70.3035,74.7955,15.2045,1277,-42.0455,3
69.2747,74.3075,15.6925,1240,-40.3636,3
68.5731,73.7519,16.2481,1221,-39.5000,3
67.5664,74.1917,15.8083,1230,-39.9091,3
66.6603,74.3373,15.6627,1232,-40.0000,3
65.5649,74.2179,15.7821,1208,-38.9091,3
64.2337,74.0571,15.9429,1250,-40.8182,3
62.0043,74.2302,15.7698,1252,-40.9091,3
59.9340,73.6679,16.3321,1262,-41.3636,3
57.9780,73.6577,16.3423,1254,-41.0000,3
56.5715,73.5592,16.4408,1256,-41.0909,3
54.9822,73.6197,16.3803,1279,-42.1364,3
54.1300,73.7581,16.2419,1304,-43.2727,3
53.3189,73.9772,16.0228,1308,-43.4545,3
52.2240,73.5341,16.4659,1309,-43.5000,3
50.4750,73.7907,16.2093,1301,-43.1364,3
49.4373,74.3396,15.6604,1300,-43.0909,3
48.6669,74.6222,15.3778,1302,-43.1818,3
48.1495,74.5475,15.4525,1266,-41.5455,3
47.4894,74.0292,15.9708,1272,-41.8182,3
46.4183,73.9877,16.0123,1284,-42.3636,3
45.6029,74.1991,15.8010,1261,-41.3182,3
44.6709,74.7553,15.2447,1313,-43.6818,3
44.1723,74.6267,15.3733,1295,-42.8636,3
42.8931,75.2375,14.7625,1251,-40.8636,3
41.6545,74.9824,15.0176,1241,-40.4091,3
40.3266,74.7979,15.2021,1260,-41.2727,3
38.9890,74.8151,15.1849,1235,-40.1364,3
37.7592,74.5236,15.4764,1281,-42.2273,3
35.8841,74.3243,15.6757,1274,-41.9091,3
