phi,theta,elev,mv,dbm,cal
243.1208,74.6364,15.3636,1169,-38.8182,3
241.5430,74.5997,15.4003,1097,-35.5455,3
239.7800,74.2788,15.7212,1173,-39.0000,3
238.1562,74.3111,15.6889,1087,-35.0909,3
236.4123,74.3104,15.6896,1171,-38.9091,3
234.8399,74.3711,15.6289,1122,-36.6818,3
234.3270,74.8041,15.1959,1152,-38.0455,3
233.7835,74.8056,15.1944,1090,-35.2273,3
234.2415,75.8195,14.1805,1108,-36.0455,3
234.4280,75.9625,14.0375,1110,-36.1364,3
235.1606,76.4977,13.5023,1157,-38.2727,3
235.1862,76.2396,13.7604,1166,-38.6818,3
235.0710,75.9070,14.0930,1126,-36.8636,3
234.4789,75.8385,14.1615,1186,-39.5909,3
233.8067,75.7089,14.2911,1157,-38.2727,3
233.0303,75.6954,14.3046,1120,-36.5909,3
231.9273,75.5729,14.4271,1075,-34.5455,3
230.6118,75.4412,14.5588,1088,-35.1364,3
229.3674,75.6554,14.3446,1096,-35.5000,3
227.2142,75.4141,14.5859,1092,-35.3182,3
225.4093,75.2010,14.7990,1087,-35.0909,3
224.1627,75.4246,14.5754,1092,-35.3182,3
223.5477,75.7694,14.2306,1062,-33.9545,3
223.6540,76.1080,13.8920,1115,-36.3636,3
224.1287,76.3726,13.6274,1145,-37.7273,3
224.6465,76.4173,13.5827,1127,-36.9091,3
224.8692,76.6581,13.3419,1094,-35.4091,3
224.7187,76.8208,13.1792,1093,-35.3636,3
224.3069,76.6955,13.3045,1156,-38.2273,3
223.5824,76.8128,13.1872,1238,-41.9545,3
222.7053,76.7820,13.2180,1151,-38.0000,3
221.4757,76.5497,13.4503,1238,-41.9545,3
219.7176,76.3080,13.6920,1136,-37.3182,3
218.0143,76.2823,13.7177,1184,-39.5000,3
215.9865,75.7621,14.2379,1204,-40.4091,3
214.8694,75.6571,14.3429,1158,-38.3182,3
214.0299,75.9640,14.0360,1230,-41.5909,3
214.1981,75.9202,14.0798,1212,-40.7727,3
214.4780,75.6245,14.3755,1163,-38.5455,3
214.9623,75.8544,14.1456,1168,-38.7727,3
215.3726,75.7335,14.2665,1226,-41.4091,3
215.5636,75.6767,14.3233,1243,-42.1818,3
215.0767,75.6523,14.3477,1233,-41.7273,3
214.6018,75.7609,14.2391,1178,-39.2273,3
213.6252,75.5892,14.4108,1105,-35.9091,3
212.7454,75.4252,14.5748,1212,-40.7727,3
211.9394,75.3570,14.6430,1213,-40.8182,3
210.2512,75.0780,14.9220,1209,-40.6364,3
208.4077,74.8511,15.1489,1212,-40.7727,3
206.5511,74.6138,15.3862,1224,-41.3182,3
204.8147,74.1083,15.8917,1206,-40.5000,3
203.6949,74.5177,15.4823,1218,-41.0455,3
202.9945,74.6682,15.3318,1175,-39.0909,3
203.0619,75.1728,14.8272,1246,-42.3182,3
203.5738,75.0902,14.9098,1236,-41.8636,3
204.1144,75.4194,14.5806,1216,-40.9545,3
203.8930,75.3083,14.6917,1242,-42.1364,3
203.7985,75.4767,14.5233,1276,-43.6818,3
203.0237,75.0809,14.9191,1223,-41.2727,3
202.2588,74.7950,15.2050,1201,-40.2727,3
201.7737,74.9250,15.0750,1195,-40.0000,3
199.9597,74.6762,15.3238,1172,-38.9545,3
198.3680,74.5878,15.4122,1188,-39.6818,3
196.8119,74.1261,15.8739,1199,-40.1818,3
195.1768,74.3571,15.6429,1185,-39.5455,3
193.7932,74.6940,15.3060,1189,-39.7273,3
193.7313,75.0733,14.9267,1188,-39.6818,3
193.9022,75.3734,14.6266,1170,-38.8636,3
193.9408,75.3761,14.6239,1146,-37.7727,3
194.1749,75.9466,14.0534,1199,-40.1818,3
193.6843,75.8419,14.1581,1219,-41.0909,3
193.7721,76.0591,13.9409,1269,-43.3636,3
193.1989,76.2743,13.7257,1202,-40.3182,3
192.4794,76.1568,13.8432,1197,-40.0909,3
191.8942,76.5848,13.4152,1265,-43.1818,3
190.5424,76.2735,13.7265,1262,-43.0455,3
187.5179,75.1550,14.8450,1227,-41.4545,3
185.9103,74.7163,15.2837,1227,-41.4545,3
185.1264,74.8226,15.1774,1203,-40.3636,3
184.9479,75.2794,14.7206,1197,-40.0909,3
185.2405,75.3126,14.6874,1190,-39.7727,3
185.7473,75.3115,14.6885,1195,-40.0000,3
186.5382,75.7927,14.2073,1172,-38.9545,3
186.6952,75.9139,14.0861,1196,-40.0455,3
186.7442,76.2482,13.7518,1195,-40.0000,3
186.0773,76.4209,13.5791,1206,-40.5000,3
185.4197,76.5246,13.4754,1191,-39.8182,3
184.2553,76.2143,13.7857,1157,-38.2727,3
182.4844,75.5830,14.4170,1195,-40.0000,3
180.3367,75.0459,14.9541,1220,-41.1364,3
178.3625,74.5345,15.4655,1161,-38.4545,3
177.1938,74.4691,15.5309,1262,-43.0455,3
176.3078,74.6984,15.3016,1290,-44.3182,3
175.9470,75.1033,14.8967,1334,-46.3182,3
176.0880,75.1479,14.8521,1309,-45.1818,3
176.7670,75.3994,14.6006,1247,-42.3636,3
176.6181,75.6297,14.3703,1298,-44.6818,3
176.1931,75.6795,14.3205,1210,-40.6818,3
175.6062,75.7055,14.2945,1305,-45.0000,3
174.5817,75.4222,14.5778,1207,-40.5455,3
173.8649,75.5954,14.4046,1245,-42.2727,3
172.4573,75.4393,14.5607,1251,-42.5455,3
170.4249,75.0704,14.9296,1303,-44.9091,3
168.1574,74.4261,15.5739,1227,-41.4545,3
166.2980,74.0754,15.9246,1294,-44.5000,3
165.3605,74.3493,15.6507,1304,-44.9545,3
164.9400,74.4262,15.5738,1217,-41.0000,3
165.7997,74.3927,15.6073,1210,-40.6818,3
166.8543,73.8627,16.1373,1146,-37.7727,3
167.5111,73.9573,16.0427,1206,-40.5000,3
167.4539,74.0845,15.9155,1209,-40.6364,3
167.4066,74.2414,15.7586,1159,-38.3636,3
166.6073,74.5803,15.4197,1226,-41.4091,3
165.1717,74.6587,15.3413,1151,-38.0000,3
163.2495,74.7138,15.2862,1166,-38.6818,3
160.8548,74.3653,15.6347,1185,-39.5455,3
158.2968,73.7599,16.2401,1197,-40.0909,3
156.4750,73.3536,16.6464,1201,-40.2727,3
155.9311,73.7162,16.2838,1168,-38.7727,3
155.4590,74.0800,15.9200,1155,-38.1818,3
156.3376,74.5521,15.4479,1162,-38.5000,3
157.7700,74.7768,15.2231,1185,-39.5455,3
158.8538,75.1135,14.8865,1197,-40.0909,3
159.3235,75.0986,14.9014,1178,-39.2273,3
159.7021,75.1569,14.8431,1186,-39.5909,3
159.7023,75.2052,14.7948,1175,-39.0909,3
159.0524,75.0944,14.9056,1211,-40.7273,3
158.2142,75.1875,14.8125,1187,-39.6364,3
157.9338,75.5751,14.4249,1188,-39.6818,3
156.5342,75.4636,14.5364,1206,-40.5000,3
154.9077,74.9384,15.0616,1240,-42.0455,3
153.6667,74.5161,15.4839,1205,-40.4545,3
152.4946,74.1993,15.8007,1179,-39.2727,3
151.7045,74.5453,15.4547,1178,-39.2273,3
151.8709,74.9991,15.0009,1178,-39.2273,3
152.5185,75.5479,14.4521,1242,-42.1364,3
153.1722,75.5522,14.4478,1203,-40.3636,3
154.0496,75.9805,14.0195,1190,-39.7727,3
154.3278,76.0903,13.9097,1181,-39.3636,3
154.0820,76.1817,13.8183,1181,-39.3636,3
153.4715,76.0754,13.9246,1179,-39.2727,3
152.1908,76.1534,13.8466,1142,-37.5909,3
150.4866,76.2323,13.7677,1140,-37.5000,3
148.6185,75.9638,14.0362,1134,-37.2273,3
146.7321,75.8671,14.1329,1151,-38.0000,3
144.1342,75.0464,14.9536,1162,-38.5000,3
142.3995,75.0037,14.9963,1175,-39.0909,3
141.5233,75.3141,14.6859,1131,-37.0909,3
141.7513,75.6158,14.3842,1131,-37.0909,3
142.3550,76.3242,13.6758,1199,-40.1818,3
142.6167,76.0241,13.9759,1137,-37.3636,3
143.2853,76.5154,13.4846,1126,-36.8636,3
143.0059,76.2617,13.7383,1171,-38.9091,3
142.8617,76.2635,13.7365,1193,-39.9091,3
142.1193,75.8774,14.1226,1146,-37.7727,3
141.2507,76.0564,13.9436,1159,-38.3636,3
139.5549,75.8850,14.1150,1160,-38.4091,3
137.3074,76.0400,13.9600,1158,-38.3182,3
134.8430,75.6164,14.3836,1142,-37.5909,3
132.1583,75.0549,14.9451,1143,-37.6364,3
130.1003,74.8978,15.1022,1135,-37.2727,3
128.5144,75.2433,14.7567,1130,-37.0455,3
128.4053,75.4992,14.5008,1129,-37.0000,3
128.6516,75.7376,14.2624,1128,-36.9545,3
128.9347,76.0705,13.9295,1150,-37.9545,3
129.2163,76.2814,13.7186,1149,-37.9091,3
129.4987,77.0444,12.9556,1131,-37.0909,3
129.3741,77.0677,12.9323,1134,-37.2273,3
129.6680,76.7515,13.2485,1136,-37.3182,3
128.9026,76.7707,13.2293,1122,-36.6818,3
127.9514,76.6824,13.3177,1137,-37.3636,3
126.2890,76.7021,13.2979,1137,-37.3636,3
124.3640,76.4113,13.5887,1131,-37.0909,3
122.6111,76.1252,13.8748,1125,-36.8182,3
120.1727,75.8897,14.1103,1130,-37.0455,3
117.7735,75.7072,14.2928,1123,-36.7273,3
116.6351,75.6244,14.3756,1111,-36.1818,3
116.8817,75.8375,14.1625,1110,-36.1364,3
117.2099,76.1419,13.8581,1105,-35.9091,3
117.5632,76.2373,13.7627,1099,-35.6364,3
