phi,theta,elev,mv,dbm,cal
59.7138,75.1132,14.8868,1101,-34.0455,3
58.3184,75.2715,14.7285,1097,-33.8636,3
57.2787,75.7278,14.2722,1077,-32.9545,3
56.0906,75.5382,14.4618,1066,-32.4545,3
55.1070,75.9460,14.0540,1077,-32.9545,3
54.3651,76.6776,13.3224,1086,-33.3636,3
53.3423,76.7919,13.2081,1091,-33.5909,3
52.3078,76.7722,13.2278,1092,-33.6364,3
51.0016,76.3665,13.6335,1071,-32.6818,3
49.7254,76.3387,13.6613,1102,-34.0909,3
48.2210,75.9458,14.0542,1097,-33.8636,3
46.7006,75.8165,14.1835,1084,-33.2727,3
44.8024,75.3202,14.6798,1098,-33.9091,3
43.7950,75.9214,14.0786,1116,-34.7273,3
42.5968,75.6542,14.3458,1129,-35.3182,3
41.7388,75.7247,14.2753,1130,-35.3636,3
40.6669,75.6367,14.3633,1091,-33.5909,3
39.7625,75.6654,14.3346,1113,-34.5909,3
38.4516,75.5188,14.4812,1110,-34.4545,3
37.5919,75.5729,14.4271,1102,-34.0909,3
36.6230,75.5319,14.4681,1115,-34.6818,3
35.2042,75.4742,14.5258,1112,-34.5455,3
33.7125,75.3821,14.6179,1106,-34.2727,3
32.3875,75.3787,14.6213,1101,-34.0455,3
30.8456,75.2653,14.7347,1071,-32.6818,3
28.9200,75.2387,14.7613,1071,-32.6818,3
26.9054,74.8255,15.1745,1067,-32.5000,3
25.4166,74.7409,15.2591,1084,-33.2727,3
23.9335,74.7370,15.2630,1083,-33.2273,3
22.5799,74.7603,15.2397,1082,-33.1818,3
21.2227,74.8633,15.1368,1089,-33.5000,3
20.0750,75.1251,14.8749,1088,-33.4545,3
18.9380,75.3658,14.6342,1059,-32.1364,3
18.0293,75.9739,14.0261,1057,-32.0455,3
17.0843,76.0430,13.9570,1055,-31.9545,3
16.2061,76.1703,13.8297,1073,-32.7727,3
15.0780,75.9965,14.0035,1082,-33.1818,3
14.3456,76.1184,13.8816,1065,-32.4091,3
13.4863,75.8706,14.1294,1079,-33.0455,3
12.4857,75.6642,14.3358,1084,-33.2727,3
11.2450,75.6427,14.3573,1102,-34.0909,3
9.7340,75.4333,14.5667,1093,-33.6818,3
8.8631,75.5194,14.4806,1092,-33.6364,3
8.1014,75.5205,14.4795,1119,-34.8636,3
7.3916,75.7184,14.2816,1156,-36.5455,3
6.7086,75.5917,14.4083,1167,-37.0455,3
6.0457,75.5212,14.4788,1175,-37.4091,3
5.2955,75.8286,14.1714,1169,-37.1364,3
4.5565,75.8232,14.1768,1189,-38.0455,3
3.8747,76.0243,13.9757,1187,-37.9545,3
2.8805,75.6745,14.3255,1170,-37.1818,3
