phi,theta,elev,mv,dbm,cal
157.2768,74.1612,15.8388,1302,-43.1818,3
156.0777,74.3193,15.6807,1301,-43.1364,3
154.9152,73.6886,16.3114,1304,-43.2727,3
153.3690,73.6825,16.3175,1302,-43.1818,3
152.0757,73.8397,16.1603,1299,-43.0455,3
150.6300,73.8343,16.1657,1300,-43.0909,3
149.3052,73.7884,16.2116,1299,-43.0455,3
148.2886,73.7869,16.2131,1318,-43.9091,3
147.2159,73.6222,16.3778,1326,-44.2727,3
146.1819,73.7731,16.2269,1329,-44.4091,3
145.3436,73.4187,16.5813,1310,-43.5455,3
144.4798,73.2931,16.7069,1341,-44.9545,3
143.5088,73.5607,16.4393,1332,-44.5455,3
142.7666,74.0059,15.9941,1334,-44.6364,3
142.1888,73.6727,16.3273,1347,-45.2273,3
141.3887,73.5576,16.4424,1386,-47.0000,3
140.6303,73.5373,16.4627,1404,-47.8182,3
140.6130,73.8455,16.1545,1430,-49.0000,3
140.6667,73.9690,16.0310,1437,-49.3182,3
139.7217,73.9253,16.0747,1426,-48.8182,3
138.5415,73.7299,16.2701,1421,-48.5909,3
137.7935,73.2957,16.7043,1424,-48.7273,3
137.2547,73.2288,16.7712,1410,-48.0909,3
136.1138,73.6693,16.3307,1407,-47.9545,3
134.9317,74.0195,15.9805,1363,-45.9545,3
134.0385,74.5072,15.4928,1395,-47.4091,3
132.8487,73.9356,16.0644,1409,-48.0455,3
131.9489,73.2693,16.7307,1398,-47.5455,3
131.2852,72.5890,17.4110,1411,-48.1364,3
131.1737,72.0381,17.9619,1393,-47.3182,3
130.7635,72.1375,17.8625,1397,-47.5000,3
130.6609,71.5073,18.4927,1403,-47.7727,3
130.5514,71.4889,18.5111,1413,-48.2273,3
129.7202,71.5128,18.4872,1403,-47.7727,3
128.5474,71.4402,18.5598,1405,-47.8636,3
127.3364,71.8017,18.1984,1371,-46.3182,3
125.9674,71.4353,18.5647,1365,-46.0455,3
124.4452,71.6320,18.3680,1364,-46.0000,3
122.8657,71.6167,18.3833,1377,-46.5909,3
121.5359,71.4675,18.5325,1371,-46.3182,3
120.1104,71.5543,18.4457,1396,-47.4545,3
118.7228,71.7673,18.2327,1385,-46.9545,3
117.6691,71.7234,18.2766,1357,-45.6818,3
116.5249,71.4930,18.5070,1364,-46.0000,3
115.2642,71.6581,18.3419,1344,-45.0909,3
114.0956,71.7776,18.2224,1352,-45.4545,3
113.1144,71.6639,18.3361,1352,-45.4545,3
112.3651,71.6148,18.3852,1351,-45.4091,3
111.8974,71.4265,18.5735,1341,-44.9545,3
111.4840,71.7799,18.2201,1332,-44.5455,3
110.8434,72.0393,17.9607,1368,-46.1818,3
110.1277,71.7706,18.2294,1376,-46.5455,3
109.6165,71.6650,18.3350,1391,-47.2273,3
108.7186,71.6128,18.3872,1385,-46.9545,3
107.6135,71.6942,18.3058,1390,-47.1818,3
106.4963,71.6524,18.3476,1398,-47.5455,3
