phi,theta,elev,mv,dbm,cal
351.5909,79.4283,10.5717,1177,-37.5000,3
350.9785,80.7022,9.2978,1191,-38.1364,3
350.9893,81.7949,8.2051,1174,-37.3636,3
350.6321,83.5987,6.4013,1174,-37.3636,3
350.0030,84.4652,5.5348,1171,-37.2273,3
348.9122,85.7641,4.2359,1184,-37.8182,3
348.0732,86.4183,3.5817,1184,-37.8182,3
347.9777,86.9861,3.0139,1180,-37.6364,3
348.6965,88.6953,1.3047,1186,-37.9091,3
349.7759,90.0949,-0.0949,1164,-36.9091,3
350.7073,91.3565,-1.3565,1173,-37.3182,3
350.9845,92.3758,-2.3758,1188,-38.0000,3
350.4138,93.5761,-3.5761,1170,-37.1818,3
350.0049,94.0984,-4.0984,1159,-36.6818,3
350.1622,94.3535,-4.3535,1182,-37.7273,3
350.3793,94.0066,-4.0066,1196,-38.3636,3
350.8026,93.5561,-3.5561,1172,-37.2727,3
351.0371,93.9914,-3.9914,1161,-36.7727,3
350.8916,94.4819,-4.4819,1166,-37.0000,3
351.0099,94.3489,-4.3489,1196,-38.3636,3
350.9648,94.1271,-4.1271,1195,-38.3182,3
350.9151,94.1060,-4.1060,1194,-38.2727,3
350.5938,94.0396,-4.0396,1195,-38.3182,3
350.5153,93.7409,-3.7409,1162,-36.8182,3
350.6971,93.9919,-3.9919,1154,-36.4545,3
350.5477,94.0520,-4.0520,1152,-36.3636,3
350.4900,93.8519,-3.8519,1159,-36.6818,3
350.4901,93.7983,-3.7983,1177,-37.5000,3
350.4254,93.9033,-3.9033,1186,-37.9091,3
350.5579,93.8076,-3.8076,1198,-38.4545,3
350.5867,93.6591,-3.6591,1155,-36.5000,3
350.4179,93.7752,-3.7752,1158,-36.6364,3
350.2528,93.5635,-3.5635,1167,-37.0455,3
350.2861,93.5354,-3.5354,1176,-37.4545,3
350.4567,93.5345,-3.5345,1197,-38.4091,3
350.5961,93.6026,-3.6026,1202,-38.6364,3
350.5051,93.5115,-3.5115,1198,-38.4545,3
350.5449,93.4778,-3.4778,1171,-37.2273,3
350.4948,93.5601,-3.5601,1201,-38.5909,3
350.4035,93.6916,-3.6916,1183,-37.7727,3
350.3444,93.4928,-3.4928,1199,-38.5000,3
350.3768,93.5242,-3.5242,1179,-37.5909,3
350.2656,93.5503,-3.5503,1169,-37.1364,3
350.3316,93.4571,-3.4571,1169,-37.1364,3
350.4187,93.3865,-3.3865,1203,-38.6818,3
350.2595,93.5261,-3.5261,1167,-37.0455,3
350.3070,93.7420,-3.7420,1168,-37.0909,3
350.4483,93.7672,-3.7672,1181,-37.6818,3
350.6174,93.7341,-3.7341,1201,-38.5909,3
350.5019,93.8121,-3.8121,1185,-37.8636,3
350.4954,94.0191,-4.0191,1186,-37.9091,3
350.3914,94.1894,-4.1894,1167,-37.0455,3
350.3187,94.2822,-4.2822,1188,-38.0000,3
350.3983,94.4781,-4.4781,1166,-37.0000,3
350.4016,94.3796,-4.3796,1192,-38.1818,3
350.3241,94.3144,-4.3144,1196,-38.3636,3
350.3207,94.2697,-4.2697,1179,-37.5909,3
350.3207,94.2697,-4.2697,1177,-37.5000,3
350.4400,94.4073,-4.4073,1171,-37.2273,3
350.3922,94.2525,-4.2525,1167,-37.0455,3
350.3213,94.3073,-4.3073,1194,-38.2727,3
350.3093,94.4973,-4.4973,1175,-37.4091,3
350.2597,94.3046,-4.3046,1160,-36.7273,3
350.3554,94.3865,-4.3865,1184,-37.8182,3
350.3027,94.2752,-4.2752,1172,-37.2727,3
350.3464,94.4058,-4.4058,1173,-37.3182,3
350.3638,94.3793,-4.3793,1194,-38.2727,3
350.3431,94.4159,-4.4159,1191,-38.1364,3
350.3318,94.4126,-4.4126,1197,-38.4091,3
350.1691,94.1790,-4.1790,1183,-37.7727,3
350.0678,94.1180,-4.1180,1162,-36.8182,3
350.1403,94.1575,-4.1575,1165,-36.9545,3
350.1942,94.1924,-4.1924,1159,-36.6818,3
350.1520,94.0015,-4.0015,1167,-37.0455,3
350.2638,93.9152,-3.9152,1179,-37.5909,3
350.5659,94.0543,-4.0543,1196,-38.3636,3
350.6846,94.1168,-4.1168,1181,-37.6818,3
350.7401,93.9796,-3.9796,1163,-36.8636,3
350.6497,94.1759,-4.1759,1173,-37.3182,3
350.7211,94.1262,-4.1261,1188,-38.0000,3
350.8281,93.9272,-3.9272,1175,-37.4091,3
351.0026,93.9003,-3.9003,1184,-37.8182,3
350.7530,93.9620,-3.9620,1163,-36.8636,3
350.7377,94.2261,-4.2261,1163,-36.8636,3
351.0311,94.2904,-4.2904,1171,-37.2273,3
351.0774,94.1161,-4.1161,1171,-37.2273,3
351.1036,93.9879,-3.9879,1183,-37.7727,3
351.1297,94.0649,-4.0649,1192,-38.1818,3
350.9284,94.2105,-4.2105,1167,-37.0455,3
350.7570,94.0425,-4.0425,1195,-38.3182,3
