phi,theta,elev,mv,dbm,cal
195.3923,74.3864,15.6136,1329,-44.4091,3
194.5289,74.3205,15.6795,1332,-44.5455,3
193.9204,73.8543,16.1457,1296,-42.9091,3
193.5607,73.4118,16.5882,1321,-44.0455,3
193.0435,73.2633,16.7367,1307,-43.4091,3
192.5199,72.7368,17.2632,1289,-42.5909,3
191.9109,72.3176,17.6824,1334,-44.6364,3
191.5145,72.1145,17.8855,1343,-45.0455,3
191.0768,71.8148,18.1852,1356,-45.6364,3
190.3285,71.4841,18.5159,1336,-44.7273,3
189.0190,71.7769,18.2231,1329,-44.4091,3
187.8167,71.7009,18.2991,1357,-45.6818,3
186.5195,71.5103,18.4897,1379,-46.6818,3
185.2525,71.2551,18.7449,1365,-46.0455,3
184.2786,71.0708,18.9292,1358,-45.7273,3
183.3893,71.0441,18.9559,1375,-46.5000,3
182.1517,71.1478,18.8522,1388,-47.0909,3
180.8782,70.9716,19.0284,1370,-46.2727,3
180.0286,70.9376,19.0624,1358,-45.7273,3
179.3956,71.0703,18.9297,1381,-46.7727,3
178.5375,70.9911,19.0089,1373,-46.4091,3
177.4266,71.4618,18.5382,1362,-45.9091,3
176.4752,71.5734,18.4266,1353,-45.5000,3
176.4200,71.6874,18.3126,1347,-45.2273,3
176.1803,71.8927,18.1073,1308,-43.4545,3
175.7662,71.6711,18.3289,1331,-44.5000,3
175.1936,71.6761,18.3239,1325,-44.2273,3
174.6298,71.8535,18.1465,1319,-43.9545,3
173.8975,71.7534,18.2466,1316,-43.8182,3
172.9527,71.6200,18.3800,1290,-42.6364,3
172.1740,71.4732,18.5268,1267,-41.5909,3
170.9536,71.4529,18.5471,1273,-41.8636,3
169.8560,71.0725,18.9275,1285,-42.4091,3
168.8466,70.9367,19.0633,1294,-42.8182,3
168.0101,71.2220,18.7780,1299,-43.0455,3
166.9124,71.6340,18.3660,1297,-42.9545,3
166.0002,71.6653,18.3347,1298,-43.0000,3
165.4476,71.2960,18.7040,1264,-41.4545,3
164.9952,71.4343,18.5657,1284,-42.3636,3
164.3806,71.5969,18.4031,1307,-43.4091,3
163.7833,71.4715,18.5285,1305,-43.3182,3
163.0165,71.5260,18.4740,1298,-43.0000,3
162.4010,71.3104,18.6896,1292,-42.7273,3
161.8551,70.9324,19.0676,1296,-42.9091,3
161.0298,71.1736,18.8264,1297,-42.9545,3
159.5749,71.7381,18.2619,1276,-42.0000,3
158.8711,71.2895,18.7105,1282,-42.2727,3
157.7413,71.3549,18.6451,1304,-43.2727,3
156.3672,71.7045,18.2955,1320,-44.0000,3
155.5232,71.4173,18.5827,1327,-44.3182,3
154.8684,71.6022,18.3978,1336,-44.7273,3
153.6823,71.7927,18.2073,1338,-44.8182,3
152.9849,71.1516,18.8484,1340,-44.9091,3
151.8903,70.7898,19.2102,1319,-43.9545,3
150.5834,70.7363,19.2637,1310,-43.5455,3
149.2677,70.7707,19.2293,1352,-45.4545,3
148.1187,71.1735,18.8265,1355,-45.5909,3
147.3529,71.6925,18.3075,1364,-46.0000,3
146.5136,71.4914,18.5086,1356,-45.6364,3
145.4499,71.2973,18.7027,1347,-45.2273,3
144.6331,71.7648,18.2352,1361,-45.8636,3
143.8868,71.7194,18.2806,1385,-46.9545,3
143.1807,71.6218,18.3782,1392,-47.2727,3
142.5054,71.6293,18.3707,1396,-47.4545,3
141.6898,71.5208,18.4793,1395,-47.4091,3
140.8384,71.2485,18.7515,1394,-47.3636,3
139.7084,71.0981,18.9019,1389,-47.1364,3
138.6537,70.7577,19.2423,1373,-46.4091,3
137.7963,70.6169,19.3831,1375,-46.5000,3
136.8892,70.2978,19.7022,1391,-47.2273,3
135.4768,69.8402,20.1598,1391,-47.2273,3
134.6570,69.1653,20.8347,1349,-45.3182,3
133.8714,69.3425,20.6575,1345,-45.1364,3
133.5850,69.0516,20.9484,1333,-44.5909,3
132.8870,68.8306,21.1694,1310,-43.5455,3
132.5586,68.7258,21.2742,1323,-44.1364,3
130.6568,68.6112,21.3888,1318,-43.9091,3
128.8918,68.7672,21.2328,1320,-44.0000,3
127.1683,68.8213,21.1787,1334,-44.6364,3
125.9278,68.7025,21.2975,1316,-43.8182,3
124.6185,69.2029,20.7971,1297,-42.9545,3
123.5522,69.3517,20.6483,1308,-43.4545,3
122.6967,69.5515,20.4485,1330,-44.4545,3
121.5933,70.1955,19.8044,1382,-46.8182,3
120.6529,70.2730,19.7270,1406,-47.9091,3
119.5297,70.5445,19.4555,1388,-47.0909,3
118.5556,70.5423,19.4577,1396,-47.4545,3
117.8189,70.3682,19.6318,1403,-47.7727,3
116.6655,70.2637,19.7363,1389,-47.1364,3
115.9120,70.3874,19.6126,1369,-46.2273,3
115.4669,70.8984,19.1016,1371,-46.3182,3
115.0609,71.1861,18.8139,1377,-46.5909,3
114.6391,71.5397,18.4603,1419,-48.5000,3
114.0086,72.0524,17.9476,1420,-48.5455,3
113.1049,72.1228,17.8772,1450,-49.9091,3
112.0046,72.0282,17.9718,1441,-49.5000,3
110.6838,71.9489,18.0511,1447,-49.7727,3
109.5316,71.6823,18.3177,1422,-48.6364,3
108.7922,71.9521,18.0479,1395,-47.4091,3
107.9899,72.0156,17.9844,1393,-47.3182,3
107.1098,71.9350,18.0650,1389,-47.1364,3
106.3141,72.0278,17.9722,1380,-46.7273,3
105.9695,71.6666,18.3334,1375,-46.5000,3
105.4685,71.1561,18.8439,1409,-48.0455,3
105.3837,70.3628,19.6372,1355,-45.5909,3
105.0560,70.5032,19.4968,1396,-47.4545,3
104.8882,70.6327,19.3673,1396,-47.4545,3
104.5492,70.8120,19.1880,1380,-46.7273,3
104.1366,70.9774,19.0226,1385,-46.9545,3
103.5942,70.8222,19.1778,1413,-48.2273,3
102.9179,70.8884,19.1116,1401,-47.6818,3
102.1055,70.8694,19.1306,1276,-42.0000,3
101.4005,70.6158,19.3842,1384,-46.9091,3
100.8215,70.3603,19.6397,1364,-46.0000,3
100.1377,70.2953,19.7047,1335,-44.6818,3
99.8154,70.0970,19.9030,1332,-44.5455,3
99.1908,70.2124,19.7876,1311,-43.5909,3
98.7452,70.1213,19.8787,1320,-44.0000,3
98.4688,70.1204,19.8796,1319,-43.9545,3
97.9662,70.0821,19.9179,1308,-43.4545,3
97.5305,69.8441,20.1559,1305,-43.3182,3
97.2698,69.8096,20.1904,1290,-42.6364,3
97.0212,69.8439,20.1561,1292,-42.7273,3
96.5346,69.8632,20.1368,1289,-42.5909,3
96.0565,69.8164,20.1836,1292,-42.7273,3
95.1086,70.0813,19.9187,1187,-37.9545,3
94.5468,69.7297,20.2703,1298,-43.0000,3
93.6997,69.8167,20.1833,1283,-42.3182,3
92.5865,69.6916,20.3084,1268,-41.6364,3
91.6841,69.3271,20.6729,1244,-40.5455,3
90.9151,69.7212,20.2788,1233,-40.0455,3
90.1990,70.1077,19.8923,1242,-40.4545,3
89.6568,69.9366,20.0634,1242,-40.4545,3
89.1801,69.9275,20.0725,1223,-39.5909,3
88.5129,70.3392,19.6608,1218,-39.3636,3
87.9710,70.4493,19.5507,1217,-39.3182,3
87.5884,70.6519,19.3481,1222,-39.5455,3
87.2115,70.8089,19.1911,1210,-39.0000,3
86.5668,70.7080,19.2920,1218,-39.3636,3
85.9633,70.5831,19.4169,1226,-39.7273,3
85.6334,70.4917,19.5083,1220,-39.4545,3
85.1934,70.7997,19.2003,1210,-39.0000,3
84.6162,70.8749,19.1251,1216,-39.2727,3
84.0913,70.9755,19.0245,1209,-38.9545,3
83.6178,70.8808,19.1192,1201,-38.5909,3
83.2709,70.8671,19.1329,1179,-37.5909,3
82.9514,70.7972,19.2028,1171,-37.2273,3
82.6432,70.5120,19.4880,1151,-36.3182,3
82.1905,70.5720,19.4280,1143,-35.9545,3
81.6306,70.4609,19.5391,1136,-35.6364,3
80.9787,70.2582,19.7418,1136,-35.6364,3
80.2048,70.1310,19.8690,1136,-35.6364,3
79.3508,69.8985,20.1015,1134,-35.5455,3
78.7897,69.2682,20.7318,1118,-34.8182,3
77.8399,69.2931,20.7069,1129,-35.3182,3
77.3528,68.8716,21.1284,1128,-35.2727,3
77.0972,68.6822,21.3178,1135,-35.5909,3
76.6980,68.8673,21.1327,1145,-36.0455,3
75.5462,68.6398,21.3602,1147,-36.1364,3
74.6754,68.5305,21.4695,1152,-36.3636,3
73.8380,68.6402,21.3598,1165,-36.9545,3
72.2487,68.6871,21.3129,1174,-37.3636,3
70.8080,68.2814,21.7186,1201,-38.5909,3
69.5768,68.3201,21.6799,1231,-39.9545,3
68.4049,68.6313,21.3687,1253,-40.9545,3
67.5679,68.7578,21.2422,1266,-41.5455,3
66.5978,68.8340,21.1660,1267,-41.5909,3
65.7141,68.9566,21.0434,1235,-40.1364,3
64.7848,68.9185,21.0815,1277,-42.0455,3
63.8484,68.8290,21.1710,1273,-41.8636,3
62.8044,68.6309,21.3691,1255,-41.0455,3
61.6886,68.8498,21.1502,1239,-40.3182,3
60.5214,69.2249,20.7751,1230,-39.9091,3
59.9514,68.9581,21.0419,1235,-40.1364,3
59.2538,69.2242,20.7758,1231,-39.9545,3
58.6362,69.5761,20.4239,1219,-39.4091,3
58.1582,69.3908,20.6092,1228,-39.8182,3
57.8199,69.6397,20.3603,1231,-39.9545,3
57.2801,70.2065,19.7935,1213,-39.1364,3
56.7250,70.4561,19.5439,1196,-38.3636,3
56.2507,70.5227,19.4773,1191,-38.1364,3
55.7791,70.6586,19.3414,1176,-37.4545,3
54.9306,70.8534,19.1466,1190,-38.0909,3
54.2388,70.8634,19.1366,1189,-38.0455,3
53.7785,70.7998,19.2002,1187,-37.9545,3
52.8218,71.0574,18.9426,1187,-37.9545,3
