phi,theta,elev,mv,dbm,cal
235.5570,72.1261,17.8740,1040,-31.2727,3
234.0612,71.9243,18.0757,1114,-34.6364,3
233.1017,71.8140,18.1860,1198,-38.4545,3
231.7781,71.9248,18.0752,1170,-37.1818,3
230.6550,71.9469,18.0531,1182,-37.7273,3
229.4573,72.0497,17.9503,1098,-33.9091,3
228.3796,72.4500,17.5500,1136,-35.6364,3
226.9837,72.6108,17.3892,1170,-37.1818,3
225.7237,72.7972,17.2028,1163,-36.8636,3
224.3281,72.9480,17.0520,1166,-37.0000,3
222.9440,72.5237,17.4763,1166,-37.0000,3
221.4057,72.4275,17.5725,1145,-36.0455,3
219.5476,72.2237,17.7763,1124,-35.0909,3
217.7524,71.8064,18.1937,1121,-34.9545,3
216.4436,71.2635,18.7365,1093,-33.6818,3
214.4447,70.6169,19.3831,1071,-32.6818,3
213.2193,70.7094,19.2906,1071,-32.6818,3
211.8684,70.5551,19.4449,1079,-33.0455,3
210.5592,70.7371,19.2629,1084,-33.2727,3
209.2778,71.0191,18.9809,1066,-32.4545,3
207.9498,70.9736,19.0264,1045,-31.5000,3
206.8631,71.4964,18.5036,1074,-32.8182,3
205.5843,71.9316,18.0684,1100,-34.0000,3
204.4767,72.1660,17.8340,1095,-33.7727,3
203.6087,71.8569,18.1431,1099,-33.9545,3
202.3582,72.1846,17.8154,1064,-32.3636,3
200.7457,71.3830,18.6170,1102,-34.0909,3
200.3236,71.4636,18.5364,1143,-35.9545,3
199.3087,71.6564,18.3436,1144,-36.0000,3
197.9779,70.7465,19.2535,1136,-35.6364,3
197.3504,71.2611,18.7389,1008,-29.8182,3
196.0840,71.2587,18.7413,1110,-34.4545,3
194.9599,71.2152,18.7848,1119,-34.8636,3
193.8136,71.4940,18.5060,1122,-35.0000,3
192.2716,71.4810,18.5190,1139,-35.7727,3
191.1042,72.4530,17.5470,1140,-35.8182,3
189.5834,72.1795,17.8205,1040,-31.2727,3
188.1802,71.9267,18.0733,1093,-33.6818,3
186.4581,71.6243,18.3757,1121,-34.9545,3
185.0356,71.4528,18.5472,1144,-36.0000,3
183.4458,71.4055,18.5945,1124,-35.0909,3
182.1770,71.2351,18.7649,1133,-35.5000,3
181.0696,70.8284,19.1716,1133,-35.5000,3
180.3775,71.1305,18.8695,1149,-36.2273,3
179.5295,71.4243,18.5757,1152,-36.3636,3
178.3868,71.8149,18.1851,1185,-37.8636,3
177.6530,71.5622,18.4378,1211,-39.0455,3
176.6626,71.3473,18.6528,1211,-39.0455,3
175.8662,70.7482,19.2518,1170,-37.1818,3
175.2090,70.4398,19.5602,1142,-35.9091,3
174.0319,70.1922,19.8078,1197,-38.4091,3
172.4673,69.9641,20.0359,1191,-38.1364,3
170.7760,69.8782,20.1218,1190,-38.0909,3
168.9324,69.6966,20.3034,1203,-38.6818,3
167.3396,69.5757,20.4243,1205,-38.7727,3
165.5028,69.4774,20.5226,1182,-37.7273,3
164.2222,69.4033,20.5967,1177,-37.5000,3
162.6249,69.1146,20.8854,1177,-37.5000,3
161.4086,69.2156,20.7844,1186,-37.9091,3
160.0775,69.6409,20.3591,1164,-36.9091,3
159.2550,70.2838,19.7162,1166,-37.0000,3
158.7778,70.3885,19.6115,1201,-38.5909,3
158.0804,70.3252,19.6748,1206,-38.8182,3
157.2852,70.0036,19.9964,1205,-38.7727,3
156.8035,70.5348,19.4652,1128,-35.2727,3
155.8191,70.0318,19.9682,1116,-34.7273,3
154.8938,70.1597,19.8403,1136,-35.6364,3
154.3513,71.1081,18.8919,1151,-36.3182,3
152.4697,71.0588,18.9412,1174,-37.3636,3
150.9600,70.2253,19.7747,1095,-33.7727,3
149.8028,69.9983,20.0017,1150,-36.2727,3
148.2166,69.2625,20.7375,1172,-37.2727,3
147.0544,68.7753,21.2247,1163,-36.8636,3
145.7302,68.5901,21.4098,1142,-35.9091,3
