phi,theta,elev,mv,dbm,cal
147.0177,67.2309,22.7691,1182,-37.7273,3
146.1934,67.2285,22.7715,1248,-40.7273,3
145.2812,67.3736,22.6264,1256,-41.0909,3
144.0874,67.2659,22.7341,1228,-39.8182,3
142.7418,67.2902,22.7098,1237,-40.2273,3
141.5231,67.3024,22.6976,1183,-37.7727,3
140.4425,67.2529,22.7471,1135,-35.5909,3
139.5127,67.0344,22.9656,1264,-41.4545,3
138.6846,67.0903,22.9097,1261,-41.3182,3
137.7269,67.2400,22.7600,1261,-41.3182,3
136.6807,66.8352,23.1648,1283,-42.3182,3
135.5840,66.7687,23.2313,1163,-36.8636,3
134.3483,66.8660,23.1340,1243,-40.5000,3
133.1636,66.8450,23.1550,1249,-40.7727,3
132.2433,67.1765,22.8235,1284,-42.3636,3
131.5639,67.3173,22.6827,1263,-41.4091,3
130.6589,67.2869,22.7131,1258,-41.1818,3
129.4454,67.0663,22.9337,1254,-41.0000,3
128.0196,67.2035,22.7965,1227,-39.7727,3
126.3030,67.9022,22.0978,1240,-40.3636,3
124.8202,67.8252,22.1748,1145,-36.0455,3
123.5458,67.6940,22.3060,1248,-40.7273,3
121.9854,67.7524,22.2476,1231,-39.9545,3
120.7061,67.4772,22.5228,1221,-39.5000,3
119.2916,67.6259,22.3741,1264,-41.4545,3
118.3948,67.6558,22.3442,1315,-43.7727,3
117.6350,67.8412,22.1588,1260,-41.2727,3
116.6036,68.3882,21.6118,1304,-43.2727,3
115.5368,68.6521,21.3479,1195,-38.3182,3
114.5662,68.8679,21.1321,1230,-39.9091,3
113.8224,68.7828,21.2172,1306,-43.3636,3
112.5859,68.3484,21.6516,1231,-39.9545,3
111.3915,68.2239,21.7761,1252,-40.9091,3
110.1068,68.0291,21.9709,1164,-36.9091,3
108.4070,67.7271,22.2729,1170,-37.1818,3
107.5012,67.8056,22.1944,1219,-39.4091,3
106.5638,67.9792,22.0208,1246,-40.6364,3
105.3039,67.7835,22.2165,1141,-35.8636,3
103.9947,67.9421,22.0579,1197,-38.4091,3
102.7413,67.6861,22.3139,1173,-37.3182,3
101.8518,67.3447,22.6553,1161,-36.7727,3
100.5366,67.4693,22.5307,1174,-37.3636,3
99.2083,67.2327,22.7673,1149,-36.2273,3
97.9532,67.0479,22.9521,1130,-35.3636,3
96.5387,66.9833,23.0167,1156,-36.5455,3
94.8704,67.0718,22.9282,1153,-36.4091,3
93.3166,66.8089,23.1911,1151,-36.3182,3
91.8495,66.7025,23.2975,1145,-36.0455,3
90.5158,66.7409,23.2591,1093,-33.6818,3
89.0704,66.6991,23.3009,1127,-35.2273,3
88.0838,66.4195,23.5805,1150,-36.2727,3
86.9764,66.5638,23.4362,1157,-36.5909,3
85.7467,66.7808,23.2192,1155,-36.5000,3
84.6370,66.6174,23.3826,1157,-36.5909,3
83.8648,66.6097,23.3903,1111,-34.5000,3
82.9674,66.9417,23.0583,1133,-35.5000,3
82.1226,67.0802,22.9198,1111,-34.5000,3
81.1888,67.0849,22.9151,1077,-32.9545,3
80.2247,67.2299,22.7701,1100,-34.0000,3
79.4647,67.3435,22.6565,1100,-34.0000,3
78.5465,67.4784,22.5216,1095,-33.7727,3
77.5129,67.6972,22.3028,1097,-33.8636,3
76.3411,67.6030,22.3970,1081,-33.1364,3
75.1409,67.1425,22.8575,1068,-32.5455,3
73.7722,67.3948,22.6052,1065,-32.4091,3
72.5779,67.4278,22.5722,1069,-32.5909,3
71.6733,67.0850,22.9150,1069,-32.5909,3
70.5343,67.0351,22.9649,1069,-32.5909,3
69.5406,66.9246,23.0754,1051,-31.7727,3
68.7761,67.0489,22.9511,1058,-32.0909,3
67.8712,67.1126,22.8874,1067,-32.5000,3
67.1058,66.9508,23.0492,1082,-33.1818,3
66.1984,67.0695,22.9305,1084,-33.2727,3
65.1573,67.1003,22.8997,1092,-33.6364,3
63.9600,67.1628,22.8372,1100,-34.0000,3
62.3983,67.4537,22.5463,1091,-33.5909,3
60.9619,67.3380,22.6621,1097,-33.8636,3
59.8323,67.3322,22.6678,1130,-35.3636,3
58.8963,67.1272,22.8728,1171,-37.2273,3
58.0952,66.8067,23.1933,1204,-38.7273,3
57.2585,66.9301,23.0699,1171,-37.2273,3
56.4330,67.1168,22.8832,1227,-39.7727,3
55.6406,67.0592,22.9408,1220,-39.4545,3
54.6969,67.3339,22.6661,1140,-35.8182,3
54.0606,67.2772,22.7228,1170,-37.1818,3
53.3214,67.4701,22.5299,1255,-41.0455,3
52.7991,67.7423,22.2577,1251,-40.8636,3
52.1709,68.1764,21.8236,1245,-40.5909,3
51.2398,68.1941,21.8059,1201,-38.5909,3
50.2808,68.1317,21.8683,1224,-39.6364,3
49.4279,68.2728,21.7272,1214,-39.1818,3
48.8489,68.2635,21.7365,1216,-39.2727,3
48.0090,67.9859,22.0141,1258,-41.1818,3
46.5549,67.8633,22.1367,1276,-42.0000,3
45.4978,67.5145,22.4855,1271,-41.7727,3
44.4578,67.3410,22.6590,1321,-44.0455,3
43.3934,67.3045,22.6955,1283,-42.3182,3
42.1472,67.3745,22.6255,1287,-42.5000,3
41.1338,67.0228,22.9772,1283,-42.3182,3
40.5492,66.6195,23.3805,1347,-45.2273,3
39.9953,66.5823,23.4177,1280,-42.1818,3
39.5862,66.6076,23.3924,1318,-43.9091,3
39.0855,66.7258,23.2742,1307,-43.4091,3
38.4572,66.6198,23.3802,1262,-41.3636,3
37.4104,66.5245,23.4755,1277,-42.0455,3
36.4189,66.3919,23.6081,1307,-43.4091,3
34.8858,66.5488,23.4512,1320,-44.0000,3
33.5439,66.5089,23.4911,1308,-43.4545,3
32.0042,66.7561,23.2439,1278,-42.0909,3
30.5140,66.6205,23.3795,1261,-41.3182,3
29.1822,66.4177,23.5823,1261,-41.3182,3
28.4465,66.4268,23.5732,1300,-43.0909,3
27.3888,67.1300,22.8700,1267,-41.5909,3
26.1377,67.0863,22.9137,1267,-41.5909,3
24.8589,67.1700,22.8300,1181,-37.6818,3
23.7800,67.3909,22.6091,1200,-38.5455,3
22.8308,67.4532,22.5468,1191,-38.1364,3
