phi,theta,elev,mv,dbm,cal
262.9532,71.1758,18.8242,1197,-38.4091,3
262.1476,71.1606,18.8394,1163,-36.8636,3
261.0582,71.2751,18.7249,1173,-37.3182,3
260.0802,71.4462,18.5538,1177,-37.5000,3
258.9901,71.9957,18.0043,1156,-36.5455,3
257.8908,72.0909,17.9091,1162,-36.8182,3
256.6200,72.1832,17.8168,1132,-35.4545,3
255.1548,72.3868,17.6132,1155,-36.5000,3
253.5294,72.0079,17.9921,1145,-36.0455,3
252.4218,71.7785,18.2215,1104,-34.1818,3
251.0729,71.7303,18.2697,1147,-36.1364,3
250.0240,71.6841,18.3159,1159,-36.6818,3
248.9806,71.5850,18.4150,1130,-35.3636,3
247.3003,70.9288,19.0712,1083,-33.2273,3
247.3003,70.9288,19.0712,1074,-32.8182,3
246.5717,70.8377,19.1623,1107,-34.3182,3
246.2003,70.7312,19.2688,1107,-34.3182,3
245.9728,71.0706,18.9294,1077,-32.9545,3
245.5821,71.0312,18.9688,1110,-34.4545,3
244.7924,71.0559,18.9441,1106,-34.2727,3
243.8238,70.8367,19.1633,1080,-33.0909,3
242.6919,70.6022,19.3978,1078,-33.0000,3
241.0042,70.4596,19.5404,1087,-33.4091,3
239.6917,70.1533,19.8467,1090,-33.5455,3
238.6461,70.0512,19.9488,1083,-33.2273,3
237.3722,70.1144,19.8856,1084,-33.2727,3
235.6040,70.2224,19.7776,1076,-32.9091,3
234.1874,70.4788,19.5212,1066,-32.4545,3
232.9704,70.5311,19.4689,1073,-32.7727,3
231.9055,70.2822,19.7178,1057,-32.0455,3
230.5054,70.2037,19.7963,1066,-32.4545,3
229.5135,70.2745,19.7255,1061,-32.2273,3
228.8045,70.7779,19.2221,1043,-31.4091,3
227.2122,70.7930,19.2070,1037,-31.1364,3
226.0812,70.6171,19.3829,1035,-31.0455,3
224.8667,70.5320,19.4680,1039,-31.2273,3
223.4028,70.2752,19.7248,1035,-31.0455,3
221.7535,70.2768,19.7232,1016,-30.1818,3
220.5319,69.9527,20.0473,1010,-29.9091,3
219.1390,69.4453,20.5547,1016,-30.1818,3
217.5244,69.4652,20.5348,1005,-29.6818,3
215.7724,69.3591,20.6409,1017,-30.2273,3
214.8736,69.8996,20.1004,997,-29.3182,3
213.7027,69.5592,20.4408,1007,-29.7727,3
212.4825,69.3254,20.6746,1001,-29.5000,3
211.6720,69.2733,20.7267,1012,-30.0000,3
210.8341,69.7511,20.2489,1022,-30.4545,3
210.1303,69.3522,20.6478,1024,-30.5455,3
209.9060,69.3859,20.6141,1035,-31.0455,3
208.7746,69.3762,20.6238,1049,-31.6818,3
207.5488,69.3269,20.6731,1054,-31.9091,3
206.6285,69.2662,20.7338,1075,-32.8636,3
205.0466,69.4130,20.5870,1089,-33.5000,3
203.2366,69.4534,20.5466,1082,-33.1818,3
201.4159,69.0320,20.9680,1052,-31.8182,3
200.3001,69.1338,20.8662,1041,-31.3182,3
199.0849,68.8611,21.1389,1073,-32.7727,3
197.8503,69.3636,20.6364,1103,-34.1364,3
196.3103,69.1092,20.8908,1091,-33.5909,3
195.4351,69.4085,20.5915,1076,-32.9091,3
