phi,theta,elev,mv,dbm,cal
166.8171,72.1512,17.8488,1102,39.9200,3
165.7157,72.0367,17.9633,1161,37.5600,3
164.2940,71.7164,18.2836,1175,37.0000,3
162.6876,71.8135,18.1865,1166,37.3600,3
160.6691,72.3539,17.6461,1124,39.0400,3
158.6015,72.7419,17.2581,1155,37.8000,3
156.3724,72.9865,17.0135,1142,38.3200,3
154.3820,72.8251,17.1749,1141,38.3600,3
152.3333,72.7875,17.2125,1124,39.0400,3
150.7733,72.3394,17.6606,1101,39.9600,3
149.3759,72.2688,17.7312,1097,40.1200,3
148.2523,72.8752,17.1248,1088,40.4800,3
147.0534,73.5650,16.4350,1037,42.5200,3
145.9758,73.6470,16.3530,1021,43.1600,3
145.0667,73.5873,16.4127,1056,41.7600,3
144.8899,73.4279,16.5721,1045,42.2000,3
144.4505,73.6633,16.3367,1062,41.5200,3
144.0739,73.8338,16.1662,1058,41.6800,3
143.4269,73.7796,16.2204,1062,41.5200,3
142.7369,73.3312,16.6688,1073,41.0800,3
142.0398,72.9311,17.0689,1099,40.0400,3
141.4044,72.6759,17.3241,1072,41.1200,3
140.5540,72.6756,17.3244,1126,38.9600,3
140.3265,73.0735,16.9265,1141,38.3600,3
139.8219,73.1141,16.8859,1131,38.7600,3
138.3210,72.8074,17.1926,1130,38.8000,3
136.7282,72.4565,17.5435,1162,37.5200,3
135.0037,71.9665,18.0335,1163,37.4800,3
134.3932,71.2294,18.7706,1173,37.0800,3
133.9578,71.6124,18.3876,1206,35.7600,3
133.5958,71.6873,18.3127,1221,35.1600,3
133.1967,71.5876,18.4124,1222,35.1200,3
132.8582,71.3529,18.6471,1180,36.8000,3
132.5267,71.4786,18.5214,1106,39.7600,3
132.4701,71.8336,18.1664,1137,38.5200,3
132.0612,72.1254,17.8746,1125,39.0000,3
131.4625,72.0568,17.9432,1036,42.5600,3
130.6456,71.9117,18.0883,1094,40.2400,3
129.6720,71.4697,18.5303,1056,41.7600,3
128.5475,71.3834,18.6166,1014,43.4400,3
126.9035,71.4664,18.5336,1082,40.7200,3
123.9328,71.6644,18.3356,1082,40.7200,3
122.3261,71.9520,18.0480,1038,42.4800,3
120.7721,71.7112,18.2888,1091,40.3600,3
118.6899,71.6539,18.3461,1113,39.4800,3
117.6442,71.7090,18.2910,1108,39.6800,3
116.9408,72.0750,17.9250,1082,40.7200,3
115.8389,72.6747,17.3253,1118,39.2800,3
114.9818,72.8516,17.1484,1135,38.6000,3
114.0312,72.8050,17.1950,1148,38.0800,3
112.8633,72.9780,17.0220,1151,37.9600,3
111.6991,73.3139,16.6861,1190,36.4000,3
110.7901,73.5183,16.4817,999,44.0400,3
109.7035,73.5389,16.4611,1155,37.8000,3
108.7924,73.2271,16.7729,1135,38.6000,3
107.8640,73.4075,16.5925,1128,38.8800,3
107.3215,73.2993,16.7007,1098,40.0800,3
106.7025,73.2026,16.7974,1056,41.7600,3
105.8966,72.8560,17.1440,1045,42.2000,3
105.3029,72.1205,17.8795,1059,41.6400,3
105.0191,72.0466,17.9534,1065,41.4000,3
104.5266,72.1761,17.8239,1052,41.9200,3
104.3727,71.8222,18.1778,1027,42.9200,3
103.8229,72.0452,17.9548,1016,43.3600,3
103.0444,72.2933,17.7067,1017,43.3200,3
102.2844,71.9517,18.0483,1010,43.6000,3
100.8680,71.7438,18.2562,1001,43.9600,3
99.0243,71.9804,18.0196,991,44.3600,3
97.0658,72.0954,17.9046,983,44.6800,3
95.3785,71.9039,18.0961,854,49.8400,3
94.0159,71.4428,18.5572,964,45.4400,3
92.5889,71.4295,18.5705,954,45.8400,3
91.0329,71.3707,18.6293,939,46.4400,3
