phi,theta,elev,mv,dbm,cal
211.0074,81.8755,8.1245,1222,35.1200,3
209.9877,81.8427,8.1573,1192,36.3200,3
208.4189,81.4698,8.5302,1128,38.8800,3
207.0436,80.9311,9.0689,1170,37.2000,3
205.8844,80.7203,9.2797,1232,34.7200,3
205.1199,80.6289,9.3711,1192,36.3200,3
203.5363,80.3842,9.6158,1253,33.8800,3
202.3848,79.8849,10.1151,1302,31.9200,3
201.1549,79.5862,10.4138,1257,33.7200,3
199.7422,79.6596,10.3404,1243,34.2800,3
198.2351,79.8511,10.1489,1235,34.6000,3
196.5187,79.9824,10.0176,1254,33.8400,3
195.5014,80.0471,9.9529,1159,37.6400,3
194.5955,80.1904,9.8096,1179,36.8400,3
193.6983,80.4589,9.5411,1182,36.7200,3
192.8725,80.4544,9.5456,1203,35.8800,3
191.9934,80.9658,9.0342,1106,39.7600,3
191.9934,80.9658,9.0342,1180,36.8000,3
191.3224,81.2232,8.7768,1221,35.1600,3
191.3224,81.2232,8.7768,1108,39.6800,3
191.0900,81.1118,8.8882,1227,34.9200,3
190.6544,81.1650,8.8350,1197,36.1200,3
190.6544,81.1650,8.8350,1156,37.7600,3
190.3159,81.0434,8.9566,1130,38.8000,3
189.9265,80.9170,9.0830,1177,36.9200,3
189.6145,80.9522,9.0478,1201,35.9600,3
189.0228,81.0391,8.9609,1175,37.0000,3
187.5027,80.9665,9.0335,1145,38.2000,3
187.5027,80.9665,9.0335,1131,38.7600,3
187.1685,80.8820,9.1180,1035,42.6000,3
187.1685,80.8820,9.1180,1134,38.6400,3
187.0188,80.8754,9.1246,1137,38.5200,3
186.8471,80.8809,9.1191,1112,39.5200,3
186.3375,80.4690,9.5310,1132,38.7200,3
186.3387,80.4467,9.5533,1039,42.4400,3
186.3297,80.6230,9.3770,1146,38.1600,3
186.5002,80.9234,9.0766,1142,38.3200,3
186.2520,81.0560,8.9440,1126,38.9600,3
185.6320,80.5253,9.4747,1107,39.7200,3
185.9888,80.3151,9.6849,1113,39.4800,3
185.9836,80.2313,9.7687,1153,37.8800,3
185.5926,80.2884,9.7116,1162,37.5200,3
185.2429,80.4572,9.5428,1164,37.4400,3
184.7979,80.4909,9.5091,1131,38.7600,3
183.9319,80.5471,9.4529,1115,39.4000,3
182.8798,80.6462,9.3538,1132,38.7200,3
181.9740,80.7361,9.2639,1180,36.8000,3
180.9049,80.9878,9.0122,1140,38.4000,3
179.6918,80.9553,9.0447,1151,37.9600,3
178.2137,80.5894,9.4106,1119,39.2400,3
176.9568,80.3825,9.6175,1022,43.1200,3
175.8464,80.3060,9.6940,1104,39.8400,3
175.0805,80.2829,9.7171,1242,34.3200,3
174.2233,80.2452,9.7548,1168,37.2800,3
173.2806,80.3209,9.6791,1144,38.2400,3
172.1462,80.5157,9.4843,1127,38.9200,3
170.9474,80.8072,9.1928,1109,39.6400,3
169.1835,80.7632,9.2368,1143,38.2800,3
168.4483,81.3776,8.6224,1122,39.1200,3
167.9600,81.5387,8.4613,1094,40.2400,3
167.9462,81.6744,8.3256,1103,39.8800,3
167.6896,81.7384,8.2616,1087,40.5200,3
167.4101,81.5431,8.4569,1084,40.6400,3
167.2160,81.6376,8.3624,1103,39.8800,3
167.1757,82.0581,7.9419,1136,38.5600,3
167.2624,82.2129,7.7871,1146,38.1600,3
167.0035,82.3400,7.6600,1152,37.9200,3
166.5910,82.5590,7.4410,1211,35.5600,3
166.1618,82.8692,7.1308,1165,37.4000,3
165.5309,82.5800,7.4200,1081,40.7600,3
164.8274,82.4334,7.5666,1063,41.4800,3
163.7911,82.4703,7.5297,1190,36.4000,3
163.0319,82.5813,7.4187,1186,36.5600,3
162.5179,82.9045,7.0955,1218,35.2800,3
161.2663,82.7075,7.2925,1123,39.0800,3
160.5425,82.4179,7.5821,1124,39.0400,3
159.9074,82.2163,7.7837,1136,38.5600,3
159.5230,82.0775,7.9225,1049,42.0400,3
159.3497,81.9053,8.0947,1096,40.1600,3
159.8814,82.2197,7.7803,1067,41.3200,3
159.7870,82.2651,7.7349,1062,41.5200,3
159.2670,82.0138,7.9862,872,49.1200,3
158.3105,82.1209,7.8791,1023,43.0800,3
157.1908,82.1628,7.8372,1056,41.7600,3
155.9643,81.9510,8.0490,1057,41.7200,3
154.8576,82.1697,7.8303,1047,42.1200,3
153.2300,82.1119,7.8881,1045,42.2000,3
151.8175,82.1777,7.8223,1038,42.4800,3
150.0757,82.1002,7.8998,1034,42.6400,3
148.0791,81.9073,8.0927,1022,43.1200,3
146.3818,81.6029,8.3971,1017,43.3200,3
144.6911,81.3879,8.6121,1008,43.6800,3
143.2109,81.4196,8.5804,1026,42.9600,3
141.7852,81.5733,8.4267,954,45.8400,3
140.4103,81.5619,8.4381,1042,42.3200,3
139.2274,81.3411,8.6589,1036,42.5600,3
138.1271,81.3870,8.6130,1031,42.7600,3
137.2775,81.5087,8.4913,1037,42.5200,3
136.1946,81.3890,8.6110,1054,41.8400,3
135.0211,81.5124,8.4876,1058,41.6800,3
134.0257,81.7697,8.2303,1026,42.9600,3
133.3745,81.9039,8.0961,1055,41.8000,3
132.9172,81.8784,8.1216,1051,41.9600,3
132.6746,81.9055,8.0945,1042,42.3200,3
132.5202,82.0529,7.9471,1072,41.1200,3
131.8699,82.0253,7.9747,1046,42.1600,3
131.4102,82.2730,7.7270,1073,41.0800,3
130.7859,82.2276,7.7724,1035,42.6000,3
129.5257,82.3757,7.6243,1031,42.7600,3
128.3102,82.3608,7.6392,1091,40.3600,3
127.0319,82.1324,7.8676,1079,40.8400,3
126.0042,82.0339,7.9661,1067,41.3200,3
125.2047,81.5976,8.4024,1081,40.7600,3
124.3700,80.9974,9.0026,1084,40.6400,3
123.5306,80.6137,9.3863,1095,40.2000,3
122.8086,80.9239,9.0761,1083,40.6800,3
122.1614,81.1035,8.8965,1090,40.4000,3
120.8261,81.1123,8.8877,1095,40.2000,3
119.6835,81.1675,8.8325,1061,41.5600,3
119.1554,80.7822,9.2178,1096,40.1600,3
118.6424,80.3180,9.6820,1123,39.0800,3
117.3580,80.0530,9.9470,1080,40.8000,3
115.7845,80.0658,9.9342,1078,40.8800,3
113.8715,79.8491,10.1509,1082,40.7200,3
113.0581,80.2400,9.7600,1044,42.2400,3
111.6979,80.1626,9.8374,1108,39.6800,3
111.0199,80.0972,9.9028,1106,39.7600,3
109.9662,80.2063,9.7937,1101,39.9600,3
109.2112,80.3932,9.6068,1101,39.9600,3
108.3611,80.4353,9.5647,1103,39.8800,3
107.5015,80.4253,9.5747,1089,40.4400,3
106.7263,80.4025,9.5975,1115,39.4000,3
105.9886,80.5047,9.4953,1083,40.6800,3
105.3522,80.6839,9.3161,1081,40.7600,3
104.7167,80.5463,9.4537,1084,40.6400,3
104.3823,80.5449,9.4551,1084,40.6400,3
103.8841,80.7523,9.2477,1084,40.6400,3
103.2052,80.7851,9.2149,1133,38.6800,3
102.7318,80.9283,9.0717,1113,39.4800,3
102.6333,81.0054,8.9946,1142,38.3200,3
102.3819,80.7419,9.2581,1058,41.6800,3
101.9187,80.8748,9.1252,1091,40.3600,3
101.7333,80.9703,9.0297,1070,41.2000,3
101.5829,80.8745,9.1255,1084,40.6400,3
100.7455,80.4675,9.5325,1093,40.2800,3
99.9089,80.3373,9.6627,1067,41.3200,3
99.1320,80.3489,9.6511,1094,40.2400,3
98.5615,80.1087,9.8913,1097,40.1200,3
98.0088,79.9624,10.0376,1091,40.3600,3
97.0501,79.7004,10.2996,1099,40.0400,3
96.2863,79.6997,10.3003,1130,38.8000,3
95.7173,79.2479,10.7521,963,45.4800,3
95.5057,79.2114,10.7886,1102,39.9200,3
95.7390,79.7853,10.2147,1107,39.7200,3
95.7066,80.3073,9.6927,1061,41.5600,3
95.5646,80.4450,9.5550,1071,41.1600,3
95.5120,80.4132,9.5868,1036,42.5600,3
95.6785,80.0916,9.9084,1070,41.2000,3
95.7504,80.0538,9.9462,1053,41.8800,3
95.3209,80.2789,9.7211,1071,41.1600,3
94.4805,80.3979,9.6021,1064,41.4400,3
93.7565,80.2259,9.7741,1035,42.6000,3
92.7054,80.1348,9.8652,980,44.8000,3
91.2183,80.0422,9.9578,1035,42.6000,3
89.5826,79.8951,10.1050,1030,42.8000,3
87.9537,79.7678,10.2322,1031,42.7600,3
86.7425,79.6078,10.3922,1008,43.6800,3
85.5981,79.3831,10.6169,1040,42.4000,3
84.5322,79.2330,10.7670,1044,42.2400,3
83.6079,79.3559,10.6441,1031,42.7600,3
82.6954,79.5127,10.4873,1053,41.8800,3
81.8209,79.7016,10.2984,1046,42.1600,3
81.0065,79.8002,10.1998,1049,42.0400,3
80.5051,80.0156,9.9844,953,45.8800,3
80.0196,80.1654,9.8346,1018,43.2800,3
79.3702,80.2098,9.7902,1028,42.8800,3
78.4537,80.1463,9.8537,947,46.1200,3
77.6770,80.2375,9.7625,967,45.3200,3
76.7287,80.0870,9.9130,1019,43.2400,3
75.6924,80.1355,9.8645,1030,42.8000,3
75.2361,80.2197,9.7803,1030,42.8000,3
74.7900,80.0592,9.9408,1027,42.9200,3
74.7225,79.9416,10.0584,1037,42.5200,3
74.6837,79.9342,10.0658,1044,42.2400,3
74.2605,79.7820,10.2180,1046,42.1600,3
73.5836,79.5811,10.4189,1038,42.4800,3
72.8825,79.3342,10.6658,1048,42.0800,3
71.9791,79.2976,10.7024,1003,43.8800,3
71.1580,79.2751,10.7249,1042,42.3200,3
70.3415,78.9238,11.0762,1034,42.6400,3
69.9129,78.7165,11.2835,982,44.7200,3
69.9188,78.4613,11.5387,1038,42.4800,3
69.4039,78.1439,11.8561,1036,42.5600,3
69.1823,77.9543,12.0457,1029,42.8400,3
69.0566,78.2000,11.8000,1026,42.9600,3
68.4684,77.7181,12.2819,1028,42.8800,3
68.0141,77.7711,12.2289,1019,43.2400,3
67.7641,77.8078,12.1922,990,44.4000,3
67.1991,77.6805,12.3195,1016,43.3600,3
66.9254,77.1636,12.8364,1020,43.2000,3
66.3474,77.2382,12.7618,1014,43.4400,3
65.2222,77.3054,12.6946,1002,43.9200,3
63.8508,77.2882,12.7118,976,44.9600,3
62.6387,77.1212,12.8788,995,44.2000,3
61.3320,76.8767,13.1233,996,44.1600,3
