phi,theta,elev,mv,dbm,cal
221.6024,73.4031,16.5969,1110,-24.0000,3
220.4565,73.3288,16.6712,1103,-23.7200,3
218.5284,73.5977,16.4023,1099,-23.5600,3
216.9829,73.4752,16.5248,1094,-23.3600,3
215.1606,73.1231,16.8769,1023,-20.5200,3
212.8854,73.1117,16.8883,1100,-23.6000,3
211.1638,73.4946,16.5054,1095,-23.4000,3
209.9074,73.7165,16.2835,1117,-24.2800,3
209.0506,73.6902,16.3098,1130,-24.8000,3
207.9846,73.3595,16.6405,1135,-25.0000,3
206.7164,73.1645,16.8355,1154,-25.7600,3
205.6092,73.2519,16.7481,1188,-27.1200,3
204.3088,73.7206,16.2794,1220,-28.4000,3
202.7667,73.9456,16.0544,1175,-26.6000,3
202.0215,73.8378,16.1622,1215,-28.2000,3
201.1269,74.3743,15.6257,1150,-25.6000,3
198.4697,73.9805,16.0195,1215,-28.2000,3
197.7265,73.9839,16.0161,1283,-30.9200,3
197.8804,74.0541,15.9459,1292,-31.2800,3
197.6270,73.7194,16.2806,1193,-27.3200,3
197.1604,73.2152,16.7848,1183,-26.9200,3
196.0861,72.8597,17.1403,1163,-26.1200,3
195.1688,72.4447,17.5553,1243,-29.3200,3
194.4691,72.7754,17.2246,1243,-29.3200,3
192.9272,73.9121,16.0879,1173,-26.5200,3
191.6815,74.9681,15.0319,1212,-28.0800,3
190.7903,75.7586,14.2414,1193,-27.3200,3
190.1105,76.9212,13.0788,1188,-27.1200,3
189.6102,77.9529,12.0471,1202,-27.6800,3
188.8003,77.2682,12.7318,1194,-27.3600,3
187.8638,77.8395,12.1605,1187,-27.0800,3
188.0055,78.0948,11.9052,1166,-26.2400,3
187.8716,79.2253,10.7747,1175,-26.6000,3
187.3473,78.5962,11.4038,1178,-26.7200,3
186.6921,77.5859,12.4141,1175,-26.6000,3
186.1661,78.0993,11.9007,1152,-25.6800,3
185.4714,78.3510,11.6490,1168,-26.3200,3
184.9348,78.0538,11.9462,1154,-25.7600,3
183.8964,77.7060,12.2940,1133,-24.9200,3
182.5492,77.8445,12.1555,1125,-24.6000,3
180.8831,77.8995,12.1005,1160,-26.0000,3
178.6564,77.1347,12.8653,1170,-26.4000,3
176.7835,77.0364,12.9636,1175,-26.6000,3
175.3604,77.3963,12.6037,1181,-26.8400,3
174.1591,76.9925,13.0075,1195,-27.4000,3
173.1555,76.6162,13.3838,1222,-28.4800,3
172.6013,76.4107,13.5893,1210,-28.0000,3
172.2928,76.6428,13.3572,1187,-27.0800,3
171.0475,78.0180,11.9821,1138,-25.1200,3
171.0475,78.0180,11.9821,1111,-24.0400,3
170.3620,77.8854,12.1146,1137,-25.0800,3
169.2141,77.8425,12.1575,1119,-24.3600,3
167.8114,77.4971,12.5029,1147,-25.4800,3
166.4170,76.9536,13.0464,1139,-25.1600,3
165.0732,77.0095,12.9905,1143,-25.3200,3
163.3049,76.8603,13.1397,1159,-25.9600,3
161.7374,76.3474,13.6526,1175,-26.6000,3
160.2974,75.8779,14.1221,1175,-26.6000,3
158.5745,75.6868,14.3132,1193,-27.3200,3
157.2315,75.7681,14.2319,1168,-26.3200,3
156.1522,76.0236,13.9764,1165,-26.2000,3
154.8577,76.0309,13.9691,1210,-28.0000,3
153.3090,75.6314,14.3686,1197,-27.4800,3
152.1317,75.0846,14.9154,1211,-28.0400,3
149.4004,74.6745,15.3255,1217,-28.2800,3
147.8557,74.2542,15.7458,1217,-28.2800,3
146.6043,74.1185,15.8815,1223,-28.5200,3
145.3357,73.9303,16.0697,1216,-28.2400,3
144.3245,73.3965,16.6035,1229,-28.7600,3
143.5632,72.5603,17.4397,1269,-30.3600,3
142.7743,72.4385,17.5615,1242,-29.2800,3
142.2397,72.9538,17.0462,1228,-28.7200,3
141.8747,73.2989,16.7011,1264,-30.1600,3
141.1635,73.4258,16.5742,1259,-29.9600,3
140.5373,73.1204,16.8796,1223,-28.5200,3
139.5394,72.9199,17.0801,1151,-25.6400,3
138.5534,72.3028,17.6972,1197,-27.4800,3
137.3913,72.1210,17.8790,1167,-26.2800,3
135.6835,72.2373,17.7627,1153,-25.7200,3
